PmtId,InstrId,EndToEndId,TxId,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,DebtorName,DebtorAccount,DebtorFinInstnId,ClrSysMmbId,PayeeName,PayeeAccount,PayeeFinInstnId,Purpose
PMT842021,IID339105,E2E778915,TX591580,5979.61,PHP,2018-10-05T01:24:30Z,Youspan,30177170372544,FI53 1437 2336 5660 09,235,Esma Randall,3535295375314709,COBACNSXXXX,CXMRCH
PMT413293,IID140355,E2E277153,TX270915,8998.37,COP,2013-08-30T21:22:53Z,Thoughtmix,3550623756113764,MD38 PHNZ JGON C9ON MSA9 RMDD,562,Kiel Hoodless,3537822927805716,COBAAEADXXX ,CXPSNL
PMT201126,IID364816,E2E054753,TX656218,8499.59,THB,2014-12-16T07:38:50Z,Flipstorm,3545545666355151,HR09 4882 1111 3042 7025 2,407,Hilarius Carlet,3553923178683775,COBAAEADXXX ,CXSALA
PMT604929,IID560974,E2E387310,TX305198,9898.41,CZK,2017-03-16T01:03:40Z,Rhynyx,3576014900425108,ES54 8812 8709 4692 1336 6071,835,Farah Sorro,3535626798078150,COBASGSXXXX,CXPSNL
PMT098803,IID822622,E2E248270,TX448190,8867.71,MXN,2014-04-06T23:40:20Z,Youbridge,3582318491085557,DE10 5446 8212 7218 8859 70,039,Andy Lapenna,3581383834262504,COBAHKHXXXX,CXPSNL
PMT397096,IID256729,E2E613649,TX541975,8679.65,IDR,2013-11-11T11:41:37Z,Trilith,3589634097544216,BR88 8730 1892 3258 7280 1804 425V 4,346,Calley Postance,6706415800094520,COBAAEADXXX ,CXPSNL
PMT435094,IID218037,E2E599666,TX453493,9987.98,CNY,2014-05-24T08:30:27Z,Oyonder,3529557110994261,GL65 4848 7691 5417 38,654,Corabella Garoghan,5010121732577987,COBACNSXXXX,CXPSNL
PMT861421,IID429453,E2E966695,TX328951,9898.17,RUB,2010-01-22T11:42:59Z,Voomm,3550588271453120,MD87 FK0N NSTO DJOM GLAM QTMF,796,Sid Shackleton,3551196742601399,COBACNSXXXX,CXPSNL
PMT309118,IID631493,E2E797166,TX129448,5799.74,BRL,2018-04-01T20:05:11Z,Avamm,337941485086507,TR87 6125 3KWY X0KJ KD3Z PE7E JV,992,Enrica Hartill,6377387936744518,COBAHKHXXXX,CXBSNS
PMT102790,IID269764,E2E961714,TX525875,8987.08,BRL,2014-03-02T06:20:33Z,Browsezoom,5602211815062843,HU68 4408 8422 3895 6053 3532 3392,134,Werner Clementi,3585332204288421,COBAAEADXXX ,CXPSNL
PMT313217,IID592246,E2E937918,TX692099,8799.71,RUB,2016-09-27T07:03:10Z,Thoughtstorm,4041374091825,HR18 8343 2205 0601 7864 3,161,Bogey Berrygun,3583422807972059,COBACNSXXXX,CXPSNL
PMT575363,IID332335,E2E630279,TX160296,8999.64,CNY,2010-05-13T18:00:52Z,Flipopia,5108756764936016,MR28 3086 1907 4398 3483 4344 148,338,Ramon Murcutt,6759486831830360,COBACNSXXXX,CXBSNS
PMT166133,IID270809,E2E509026,TX249963,9899.48,CNY,2011-10-29T15:37:19Z,Ntags,4903754939719573,RS30 2860 6376 8452 6387 23,186,Flory Efford,5602237959426890,COBAHKHXXXX,CXMRCH
PMT611050,IID560780,E2E409600,TX766303,8969.28,DOP,2009-07-28T07:19:53Z,Livepath,374622031009631,PT61 1124 5124 3970 4054 3000 0,789,Olva Merryman,3539478387587563,COBACNSXXXX,CXBSNS
PMT207685,IID424247,E2E823243,TX733201,8479.31,MXN,2012-08-19T05:43:34Z,Topicstorm,30124143171538,FR53 7801 6096 45UG 6WI6 JMTR C69,993,Malissia Margery,3559084366582107,COBAAEADXXX ,CXMRCH
PMT308828,IID457035,E2E858399,TX966961,7969.39,RUB,2009-08-11T21:27:19Z,Tambee,4844340290303454,MK07 470L 3RQM VIEX Y93,322,Zaria McCole,374283827350869,COBAAEADXXX ,CXPSNL
PMT734592,IID288431,E2E574896,TX317163,9999.92,IDR,2009-12-02T16:41:53Z,Thoughtstorm,5519170451045953,SA28 574M FQMF UTUZ H8QM HRUO,824,Arman Schaffel,4508322848429194,COBACNSXXXX,CXPSNL
PMT613759,IID516483,E2E498320,TX074742,8689.33,LTL,2009-10-22T05:54:25Z,Zoonder,3561291320546328,LU62 295L YEHF CYFL C7LF,666,Malachi Bernardes,3570192787147403,COBAAEADXXX ,CXPSNL
PMT732848,IID590015,E2E813850,TX945286,9885.30,CNY,2010-04-28T12:04:15Z,Mymm,6763887623006487,AL23 6168 5955 CO6H ZNWT XSND WMZG,442,Hilliard Snaith,3582861231848370,COBASGSXXXX,CXBSNS
PMT792848,IID149187,E2E066087,TX460540,9999.29,PHP,2017-09-09T07:48:07Z,Realmix,4903581232168068473,GT10 IXRU N8IS 4OG2 FAFS FHJV TCUC,026,Edwin Gridon,30218843729478,COBACNSXXXX,CXSALA
PMT322259,IID294167,E2E053227,TX030312,8799.84,CNY,2015-01-25T19:37:55Z,Voolith,348860736269620,MT92 OUQH 6126 1DRX JB4T GFW2 BZQT TYB,615,Lorant Seeger,633411472547936114,COBAAEADXXX ,CXPSNL
PMT905825,IID109291,E2E011326,TX736188,3799.26,EUR,2012-12-26T23:55:19Z,Quire,30514400825216,FR87 5797 1861 55NH VJHV ESFX 128,049,Jaquith Elwel,633326077004632892,COBACNSXXXX,CXMRCH
PMT941352,IID457471,E2E866487,TX912610,6889.51,CZK,2010-11-09T14:09:37Z,Flashspan,5602236389649154,MR86 4656 4658 4194 4170 0270 448,582,Nil Grix,201921671324139,COBAAEADXXX ,CXSALA
PMT310499,IID132207,E2E103457,TX500165,7999.67,CNY,2016-07-05T16:15:12Z,Quinu,5100133380010741,PL52 7963 7324 3576 1746 4863 0242,534,Matilda Klemt,5020905457858401129,COBAAEADXXX ,CXPSNL
PMT209842,IID281776,E2E509156,TX776924,6988.76,RUB,2018-04-14T23:06:13Z,Buzzster,340799813503386,GI77 HQAZ 35K7 NHPP UPKA JME,532,Fredrika Benedick,3533292323192073,COBACNSXXXX,CXBSNS
PMT698627,IID478424,E2E026323,TX767403,9667.88,RUB,2011-10-27T23:55:50Z,Digitube,3551570163761488,DK65 8232 1211 6959 52,288,Nannette Sone,3538293732173071,COBAAEADXXX ,CXPSNL
PMT579431,IID182529,E2E872491,TX736447,9896.47,COP,2011-05-13T08:06:43Z,Cogibox,4936467958967169372,SI40 2499 0056 6715 920,335,Nicola Timoney,30209589760017,COBAAEADXXX ,CXPSNL
PMT124585,IID853179,E2E904695,TX297998,1888.46,PKR,2011-10-20T00:22:37Z,Viva,5002354987925573,AZ06 ELLA DZ1U WJMM NVTD FSZZ POHS,520,Gerta Rolland,4175004218846569,COBACNSXXXX,CXBSNS
PMT348175,IID921680,E2E990180,TX598177,9966.24,IDR,2009-08-01T04:35:02Z,Twimbo,337941528271165,CH81 6122 04QY D040 TMDF 8,607,Chaddy Pogg,3543076358835096,COBAAEADXXX ,CXPSNL
PMT579809,IID084300,E2E348527,TX623330,9789.68,SEK,2015-02-01T14:42:17Z,Midel,67094892283089189,RO44 HIAN Y5TY UKHR OT6E MEZ7,194,Claudio Sleeman,3556672306119205,COBAAEADXXX ,CXPSNL
PMT879007,IID336320,E2E417165,TX041028,7969.41,BYR,2012-12-30T10:43:07Z,Yakijo,3570028324585996,EE72 8922 2203 2280 7907,207,Hayley Ibbott,3564069541813991,COBAAEADXXX ,CXSALA
PMT643843,IID739933,E2E739603,TX423814,9888.18,BRL,2013-02-10T01:14:37Z,Jabbercube,3536661255563914,FR07 0152 6603 09QY BCTO DWQV J15,522,Naoma Seargeant,3585923695912998,COBAAEADXXX ,CXBSNS
PMT463808,IID603357,E2E362178,TX172304,9997.36,IDR,2018-05-10T07:03:31Z,Rooxo,5602233040673137,CH34 6210 1KH0 TTSF VYT9 9,247,Virge Madill,3578329612147537,COBAHKHXXXX,CXBSNS
PMT650201,IID082205,E2E890508,TX520999,9895.41,CNY,2014-07-20T05:05:37Z,Edgeblab,5522564018773476,HR30 0324 8874 4540 2000 6,625,Meggy Smees,6767697776267814300,COBAAEADXXX ,CXMRCH
PMT580758,IID990194,E2E109507,TX335511,7937.50,EUR,2011-12-04T03:58:46Z,Minyx,4905432290691338405,BH46 MKDF KCOM 4EK5 KC0B M5,998,Cazzie Messent,5602217108801979,COBASGSXXXX,CXPSNL
PMT448042,IID912540,E2E000071,TX531415,9987.22,CNY,2013-11-18T01:18:05Z,Oyonder,201477963513996,IT53 B639 0944 951J YRZ6 G9XE PZ9,189,Arthur Hulland,3554021725659973,COBACNSXXXX,CXSALA
PMT326707,IID798028,E2E249797,TX716392,9999.91,PEN,2015-12-02T07:53:49Z,Fivechat,3528703770825129,BA34 7343 2256 9178 8094,967,Kitti Attewell,201441865801347,COBAAEADXXX ,CXPSNL
PMT345200,IID601857,E2E514747,TX936200,9999.37,SEK,2011-05-22T00:58:16Z,InnoZ,3572588544491703,SA03 82RY VKFL KCHJ FE2A ROTI,678,Skip McGibbon,4041593029556,COBAAEADXXX ,CXMRCH
PMT277051,IID417546,E2E084695,TX917288,9993.34,JOD,2009-06-15T11:14:34Z,Skyvu,3533832148769538,FR62 4431 6363 27TP VESJ JEG2 232,940,Marcellina Beldan,201452040644304,COBACNSXXXX,CXMRCH
PMT883524,IID012803,E2E835839,TX258332,8874.44,RUB,2015-11-08T11:00:19Z,Edgeify,3543981453995093,NL25 VLPA 2221 5547 43,840,Kimball MacLucais,5893260914681134,COBAAEADXXX ,CXPSNL
PMT365089,IID292888,E2E938503,TX662086,9989.33,MYR,2015-11-21T20:08:10Z,Jaxbean,3554636974452455,EE27 6532 4673 0958 8527,400,Lesli Elnough,5179940857230289,COBAHKHXXXX,CXPSNL
PMT569133,IID514538,E2E060757,TX532298,9879.53,MNT,2013-07-17T05:27:42Z,Myworks,3560187670221242,FR89 3649 7771 846E JBYV L4QM G41,227,Morty Kinavan,3530742233406503,COBAAEADXXX ,CXMRCH
PMT438880,IID030694,E2E563183,TX643814,9728.27,UAH,2010-06-05T21:17:09Z,Roombo,4917219601149032,KZ43 366Z AWZV TF2W JHI7,690,Tiff Allmond,5108751159660305,COBAHKHXXXX,CXPSNL
PMT686082,IID429741,E2E260593,TX096516,8979.82,PHP,2010-04-07T11:31:36Z,Realblab,5602224335697345,BH87 DWZU RA4J W9WS LTMX GO,952,Ford Leopold,3537100411084886,COBACNSXXXX,CXBSNS
PMT982880,IID286880,E2E611935,TX773081,8999.29,BRL,2013-03-09T12:51:23Z,Demizz,5382601270291596,GE51 SX55 2272 0169 1089 91,393,Cindra Baroch,3560590692855006,COBAAEADXXX ,CXBSNS
PMT505119,IID330840,E2E619159,TX271604,9884.13,USD,2012-01-12T23:04:31Z,Rhybox,201823789552280,FR83 5719 0921 25K6 D1FK I55S E30,923,Camala Cardiff,3578058466344136,COBASGSXXXX,CXBSNS
PMT945985,IID713028,E2E198324,TX260855,9999.45,UAH,2016-04-01T19:49:04Z,Realbridge,3538610443374773,PS55 ASRG C0KM E7P0 R3TZ GAIF 8TV2 V,775,Adair Pellman,564182230280441302,COBAAEADXXX ,CXPSNL
PMT597313,IID819726,E2E605852,TX434404,9889.78,RUB,2017-08-10T03:53:13Z,Yombu,201705629366890,DK66 2727 9914 3151 50,321,Marven Warbrick,3530458032316369,COBAAEADXXX ,CXPSNL
PMT172645,IID579938,E2E471958,TX591259,9786.57,AZN,2010-08-23T18:17:14Z,Nlounge,493685573870313249,PK70 FPRG GYCR LJIL H7V9 MPFH,369,Maible Mycock,337941340639466,COBACNSXXXX,CXPSNL
PMT483861,IID861581,E2E568729,TX840425,9889.34,THB,2015-07-07T21:01:47Z,Eayo,3583506254810661,AE56 4699 2504 9115 5465 526,783,Elyse Spellecy,3555605806451919,COBAAEADXXX ,CXPSNL
PMT720036,IID325349,E2E577773,TX738290,9989.27,RUB,2010-11-28T09:34:53Z,Meetz,3548216815279034,KW22 AUXO SWL1 H3VH AUDX 08ML LUTV BQ,688,Franciskus Prantl,5573797192552278,COBAAEADXXX ,CXPSNL
PMT737902,IID165114,E2E964511,TX005523,9699.96,EUR,2009-04-03T16:38:28Z,Yakijo,3547777424055694,DE46 2044 8734 2956 2096 65,469,Boniface Bowes,3563975515656185,COBAAEADXXX ,CXPSNL
PMT888602,IID009969,E2E658643,TX030326,9989.00,EUR,2017-10-15T01:26:50Z,Browsetype,3581362716479618,MR82 9159 7639 5011 2421 6006 335,860,Barthel Headech,3586122223971019,COBAAEADXXX ,CXBSNS
PMT593274,IID106785,E2E817507,TX055223,9967.70,USD,2018-01-04T22:45:57Z,Kaymbo,5206557474082807,VG08 JIIC 8587 5803 1987 1546,671,Mariam Borgars,30588101704854,COBACNSXXXX,CXPSNL
PMT167488,IID136607,E2E113158,TX597305,8797.62,CNY,2014-10-21T04:21:04Z,Yodoo,501881572773708085,LI50 0136 30JY MQEB LAH0 4,887,Basil Heugh,4936208055469849462,COBASGSXXXX,CXSALA
PMT002377,IID620391,E2E658781,TX881020,9658.67,EUR,2012-03-06T06:43:35Z,Mydeo,3566704272929263,KW84 PMQF V4LJ O3CO 1QNJ 8MZP B6KJ BU,940,Keary MacAulay,5586064557012454,COBAAEADXXX ,CXPSNL
PMT264702,IID167407,E2E365335,TX136867,9867.56,MYR,2018-06-20T12:48:27Z,Kazu,3534849919562354,GE50 QY75 2321 6223 9354 86,083,Farah Iglesiaz,4844501847680419,COBAAEADXXX ,CXPSNL
PMT237916,IID288128,E2E997154,TX713895,8998.63,PHP,2015-12-24T07:14:20Z,Yambee,5602250582840015,FO60 2417 8180 3054 31,352,Andie Blei,5602217675626965,COBAAEADXXX ,CXSALA
PMT416299,IID261792,E2E079007,TX380471,7969.91,RUB,2013-11-03T09:19:06Z,Trudeo,5048374258840786,ES68 2633 0104 1829 4857 9417,352,Hirsch Fussell,30403480712975,COBAHKHXXXX,CXBSNS
PMT729127,IID803852,E2E077720,TX059800,9978.32,CNY,2010-07-16T17:46:02Z,Myworks,677146587732185265,IE38 RGGO 3899 0349 9142 44,389,Nicole Northcott,3571717096478427,COBAAEADXXX ,CXPSNL
PMT603163,IID183278,E2E725164,TX809706,9998.31,EUR,2012-08-18T17:56:50Z,Kamba,5558543653088264,TR98 5760 4MF5 OUE6 NC8U WXVE GV,735,Clayborne De Few,5496179263546253,COBACNSXXXX,CXPSNL
PMT465406,IID643980,E2E794885,TX806926,9899.95,MNT,2016-12-24T00:33:26Z,Yakidoo,3583073841077825,CZ35 5872 7884 9804 5579 5677,335,Mortie De Minico,201539043954647,COBASGSXXXX,CXMRCH
PMT294988,IID417798,E2E342627,TX272956,8778.50,EUR,2014-05-20T03:31:58Z,Meetz,5602253695347084,PT65 5425 0015 8637 4261 3790 2,305,Meredith Petrusch,561038753451501051,COBAAEADXXX ,CXPSNL
PMT379805,IID484332,E2E310831,TX689618,8999.33,USD,2014-05-02T11:29:33Z,Rhyzio,6706407287615816129,SE12 9250 5683 6376 4793 5883,362,Tove McGourty,5002356138380772,COBACNSXXXX,CXPSNL
PMT751472,IID200618,E2E904555,TX227581,7897.13,CNY,2014-09-13T00:21:58Z,Riffpedia,5571513676958994,LB77 3246 AWSF S3C4 6WZY K9JW 7BHK,469,Rich Capnerhurst,3580280501019491,COBACNSXXXX,CXMRCH
PMT954003,IID043317,E2E538577,TX484872,7963.66,USD,2017-02-18T15:29:18Z,Topiclounge,6304870479699340785,RS20 2466 1596 6266 2465 76,142,Georgy Lube,5641823603547424384,COBACNSXXXX,CXSALA
PMT410879,IID610124,E2E519835,TX849409,9979.12,COP,2010-03-27T03:07:47Z,InnoZ,337941797785721,FR69 9430 4708 180Z FKD2 JJWB Q77,043,Joelly Vale,5038709460456719,COBACNSXXXX,CXPSNL
PMT491003,IID424836,E2E414980,TX525823,1959.97,RUB,2009-03-26T20:58:58Z,Cogidoo,6334144144576139,FR45 5296 4010 60TM H8WL M1WX 454,196,Cathryn Aubery,5010121144680460,COBACNSXXXX,CXPSNL
PMT291943,IID677419,E2E976781,TX856147,9984.36,EUR,2017-03-02T20:06:50Z,Photospace,4508563126951439,FR44 8421 6587 43EN JGSU H3GK V40,147,Evonne Labrone,3586278638578953,COBACNSXXXX,CXPSNL
PMT732508,IID180234,E2E431582,TX029340,8978.11,PHP,2011-02-08T04:28:31Z,Vinder,5298831944365400,SE27 5348 1502 5397 8602 5741,394,Karon Boncore,3536112358806743,COBAHKHXXXX,CXPSNL
PMT172304,IID785047,E2E686575,TX125697,5879.23,PHP,2012-05-24T01:39:06Z,Omba,4405170895041162,FR13 1548 4468 39GX TUUR Q8CU W70,735,Erhard McOrkil,5610141161327831,COBASGSXXXX,CXSALA
PMT650844,IID349269,E2E794704,TX509437,6896.22,IDR,2015-07-25T12:24:16Z,Mybuzz,3544166563008081,FR20 3455 3290 88Q1 ZYXR JBJF N77,252,Kris Boick,3528444938389951,COBAAEADXXX ,CXPSNL
PMT852678,IID224811,E2E494001,TX608921,6879.49,EUR,2017-12-01T22:36:00Z,Realbuzz,3572438383622291,GB16 YLWC 2250 2558 2615 98,221,Roley Meins,3575538435381197,COBAHKHXXXX,CXPSNL
PMT114574,IID969266,E2E921166,TX501934,8989.01,PHP,2011-12-24T10:37:10Z,Tagtune,5438585355217705,FI35 0929 4227 2739 03,664,Marcus Fellnee,560221201674591839,COBACNSXXXX,CXMRCH
PMT826314,IID193658,E2E727677,TX778360,8989.28,RUB,2018-09-26T17:08:03Z,Plambee,201468115022507,LU97 1464 AVTA XHWB YMM9,226,Celinka Dampier,3582557787186229,COBAAEADXXX ,CXBSNS
PMT464320,IID494675,E2E177645,TX575458,9598.73,NGN,2015-02-12T07:52:18Z,Photojam,379832813219929,SA85 67JC NHPD CAUX EDVY A362,564,Ash Abels,06048543972708812,COBAAEADXXX ,CXMRCH
PMT485994,IID239112,E2E555765,TX960377,7996.63,BYR,2011-01-01T00:33:40Z,Topdrive,5893258885035250360,ME57 5046 4029 7220 5623 11,582,Gris Fernandez,3543318954164400,COBAHKHXXXX,CXPSNL
PMT325339,IID519334,E2E525699,TX339939,8167.11,IDR,2012-06-05T23:17:31Z,Vitz,5610327142361014688,GL48 4260 8832 2921 17,648,Ansel Gorriessen,5100149706650374,COBAHKHXXXX,CXBSNS
PMT228079,IID543858,E2E301946,TX457365,9788.07,TZS,2016-07-27T14:41:11Z,Nlounge,4017953069664053,GI08 JVXX JBA9 XXGX ATFK UUE,101,Will Biaggetti,561008503805749344,COBAAEADXXX ,CXPSNL
PMT857088,IID691834,E2E557452,TX689848,7999.30,EUR,2016-12-04T13:57:02Z,Pixoboo,3580384715312211,GB65 JPGB 8044 8380 5939 08,572,Minta Keyes,3564704609562607,COBAAEADXXX ,CXBSNS
PMT185098,IID232175,E2E009852,TX990165,5949.39,JPY,2012-05-19T14:23:23Z,Vitz,3538370040692834,SE42 4883 5719 8929 4107 1995,453,Leighton Lyle,5196471215260908,COBAAEADXXX ,CXPSNL
PMT824905,IID803366,E2E611630,TX613004,9776.19,BRL,2018-03-12T01:02:11Z,Roomm,6759377558334076,HR78 8019 8690 8601 9476 4,324,Vilma Vigar,3534023141411398,COBAAEADXXX ,CXBSNS
PMT399595,IID004277,E2E060231,TX953501,9999.40,USD,2015-11-06T21:20:04Z,Gevee,3574096570580603,DE72 6439 9940 0929 5263 49,032,Ross Bedells,5108754897078400,COBACNSXXXX,CXPSNL
PMT048371,IID440019,E2E472529,TX226989,9898.98,IDR,2016-10-10T03:11:58Z,Eamia,56022251188613447,GL12 4934 3293 8448 22,857,Korella Mettrick,3549321437376827,COBACNSXXXX,CXMRCH
PMT394246,IID518221,E2E077876,TX184097,7899.88,EUR,2011-03-15T22:00:39Z,Zoomzone,5602240120434264,FR29 7521 4897 77DO CRBL PQDL 249,561,Trever Myring,3548180880804458,COBAAEADXXX ,CXPSNL
PMT214369,IID407299,E2E711870,TX231843,6987.60,PHP,2015-11-13T22:25:47Z,Miboo,3586393398161948,CH47 3321 324X RIZX XDHP N,652,Graham Nancekivell,3561552006771351,COBAHKHXXXX,CXBSNS
PMT311322,IID554531,E2E517099,TX637337,6997.47,CNY,2017-01-10T01:52:31Z,Mydo,3562743945442464,BA11 5620 4360 5225 4625,390,Aida Haibel,4405488629867169,COBACNSXXXX,CXPSNL
PMT005295,IID344512,E2E205547,TX795199,9949.04,CNY,2016-07-15T07:28:02Z,Brightbean,30573039196407,GI73 XMVM 5DFP UHT5 98HO IPF,524,Eleonore Caller,3561715784560912,COBAAEADXXX ,CXPSNL
PMT753919,IID671422,E2E828389,TX251604,9559.56,BRL,2015-02-20T17:10:51Z,Devpoint,3555636512102132,MR68 9379 2750 8623 4845 1717 745,611,Lock Gounet,201444599916522,COBAAEADXXX ,CXPSNL
PMT694882,IID611668,E2E889897,TX203354,8989.19,EUR,2018-11-22T08:03:02Z,Zava,5578490667936318,KZ59 696B OKOW YQ1G XTHV,926,Annalise Scaife,3577565854232732,COBASGSXXXX,CXPSNL
PMT531892,IID036214,E2E549076,TX565115,9898.58,BRL,2014-12-06T05:41:50Z,Geba,060471399360370316,MU54 CYJK 4804 9007 9707 9556 619B RD,813,Vidovik Aitken,3560956400007703,COBAHKHXXXX,CXBSNS
PMT487046,IID599177,E2E305932,TX295847,9794.64,CNY,2015-04-06T22:22:27Z,Zoombeat,3555534787504639,MK96 163K QHEE 16EW R21,854,Aleen Gorgler,5531284441609721,COBAAEADXXX ,CXBSNS
PMT188896,IID138397,E2E647969,TX225971,9999.75,SEK,2012-04-11T23:23:58Z,Skiptube,4917564807386841,GE64 GO70 0378 8436 1243 94,483,Garold Newsome,3556926025013374,COBACNSXXXX,CXMRCH
PMT229889,IID381797,E2E486242,TX308625,6986.86,EUR,2016-04-20T21:02:17Z,Kimia,3537329038536172,FR40 8537 3407 226U 107Z K0MI E50,684,Gilligan Purle,30395073510339,COBAAEADXXX ,CXBSNS
PMT686868,IID210383,E2E461598,TX301183,8999.01,CNY,2011-08-06T08:06:27Z,Realbuzz,3542496095589684,LV57 FDZC ICPT 7ZCH AMNU K,224,Mandie Blanko,201777189042633,COBAAEADXXX ,CXPSNL
PMT000781,IID327695,E2E734266,TX866628,8899.65,RUB,2011-05-06T17:36:56Z,Yabox,3556064743219808,KW67 QRAY WXST TS8O UBF9 SQZY TEDJ AB,795,Llywellyn Hovee,5010129942281845,COBAAEADXXX ,CXPSNL
PMT237221,IID477493,E2E136851,TX598342,9489.43,NGN,2009-12-30T07:09:06Z,Flipstorm,3576295948273994,RS75 1205 0628 0284 7104 18,296,Sonnie Belfrage,5602237281207869,COBAAEADXXX ,CXPSNL
PMT760022,IID600114,E2E627626,TX468891,8997.22,MXN,2009-04-29T14:33:28Z,Jaxnation,3562164478350463,FR05 8037 3156 69LD HF2L DRKW E55,319,Hannis MacKintosh,4175004458587774,COBAAEADXXX ,CXBSNS
PMT897547,IID773022,E2E001924,TX384244,6896.50,EUR,2009-04-17T15:23:04Z,Voonix,3565902245786338,ME59 1017 7111 2861 8138 79,117,Lock Angove,3544220513692898,COBASGSXXXX,CXPSNL
PMT759164,IID594175,E2E265240,TX032901,9898.71,IDR,2014-06-03T07:29:32Z,Flashdog,3582498803634548,LV65 ZFBK LJIH FCDX WXLR L,935,Giusto Lillywhite,3573422771466387,COBAAEADXXX ,CXPSNL
PMT922516,IID377586,E2E225247,TX210793,6898.70,ARS,2016-07-29T14:49:26Z,Mudo,3542158092240493,SE27 1613 6303 2630 7155 9565,572,Saleem Crone,347629276538459,COBAAEADXXX ,CXPSNL
PMT002740,IID619915,E2E033301,TX347547,9995.31,RUB,2012-12-21T06:58:29Z,Jaxbean,3578607508323761,EE22 3115 1481 0022 4511,398,Mozelle Ortzen,3577294713952188,COBACNSXXXX,CXPSNL
PMT441569,IID119153,E2E331596,TX061043,9798.38,UAH,2016-04-21T22:50:49Z,Eare,4041593065030,GB87 BGZE 5053 8613 4640 71,207,Marjorie Meah,5100179477042659,COBAAEADXXX ,CXPSNL
PMT721520,IID580770,E2E639045,TX048388,9876.28,CNY,2018-03-18T07:54:17Z,Dabvine,3551747110874354,CZ50 9592 9516 8394 3724 0612,325,Stern Croot,4936542465043530667,COBASGSXXXX,CXPSNL
PMT618700,IID000586,E2E162703,TX252639,4899.80,RUB,2011-07-15T02:09:33Z,Devbug,3563842521764892,GI58 ZRPF XYXJ LSJZ AO8L WQJ,304,Fowler Mattei,6331105086248923,COBAAEADXXX ,CXPSNL
PMT882332,IID149987,E2E314081,TX613927,2978.87,PHP,2012-01-13T02:57:09Z,Jabbersphere,4041594292773,MT77 NMPK 9577 1OJ8 NSQG NLSK FY14 XGH,833,Pernell Livermore,3550418136384866,COBAHKHXXXX,CXMRCH
PMT964175,IID544497,E2E087539,TX359418,6997.23,PHP,2011-05-03T06:28:59Z,Trudoo,3587341241181752,CR47 8374 9947 9637 1739 4,807,Letty Lacy,4527201686894,COBAAEADXXX ,CXSALA
PMT829635,IID302001,E2E284825,TX065521,8995.36,PLN,2014-12-22T11:12:51Z,Dabvine,5602223160252085,GB69 WXDS 4589 2377 2618 78,687,Debby Terbrugge,5641829158785258055,COBACNSXXXX,CXMRCH
PMT765140,IID045293,E2E065127,TX562753,9966.62,ARS,2014-06-12T19:11:07Z,Quinu,3533594026255788,MD14 LBB4 XE89 J9KW GGTA CZHV,516,Mallory Coggell,5007666384951836,COBAAEADXXX ,CXPSNL
PMT350062,IID882868,E2E768725,TX659371,7879.97,JPY,2011-03-12T19:15:24Z,Katz,3541669621341942,FR47 9363 1439 06MV JZQB QN8X Y89,807,Esme Robertet,3575799627964121,COBAAEADXXX ,CXBSNS
PMT606840,IID573957,E2E629985,TX503361,6969.79,CUP,2011-02-06T11:16:35Z,Tagfeed,670970078265682734,FR11 6048 1924 11O2 VF4I TH9G P01,517,Thorsten Corradetti,3529328316058727,COBAAEADXXX ,CXPSNL
PMT930991,IID356140,E2E808215,TX160311,9877.72,ALL,2018-06-28T02:26:36Z,Voonyx,5610677083468518,CZ74 6053 0359 6054 1027 8561,934,Margarete Peace,5168948104346397,COBAAEADXXX ,CXSALA
PMT975876,IID903185,E2E005680,TX874695,9889.89,DOP,2010-01-22T08:15:49Z,Voonyx,3583589457388800,TN53 2199 2381 2203 8741 8983,235,Janeen Hamilton,6371384437839505,COBAAEADXXX ,CXPSNL
PMT991421,IID336074,E2E628359,TX277946,6999.48,HUF,2008-12-26T05:58:14Z,Voomm,30389680388544,MT11 ENAW 2289 76CH FHEE 4L3W MHZS ZOL,862,Jared Simmell,675961847502120785,COBACNSXXXX,CXPSNL
PMT657009,IID984227,E2E803444,TX140673,7799.62,CNY,2015-08-12T07:16:41Z,Zooxo,3533154402725035,BA13 8186 1163 7467 1287,217,Carlin Pancost,3588126104135998,COBACNSXXXX,CXMRCH
PMT263850,IID405688,E2E095014,TX090969,6997.24,MXN,2013-07-31T16:14:25Z,Photojam,3540889645490506,ES04 7821 4336 2438 8147 3945,734,Sadella Wailes,67714945918398290,COBASGSXXXX,CXPSNL
PMT863133,IID801670,E2E565287,TX890808,9869.13,CLP,2010-11-19T22:52:46Z,Meetz,6371748209629320,FR67 8339 7583 10NW MGKN FXB6 D89,191,Taddeo Simonetti,6374787902516274,COBAAEADXXX ,CXSALA
PMT921508,IID146897,E2E742742,TX076456,9887.79,THB,2009-09-10T13:53:51Z,Flashdog,3578091442781295,FR40 7149 2445 63JX 8GOU OPX8 K40,371,Britt Rottenbury,56022281336464245,COBAAEADXXX ,CXSALA
PMT429169,IID218631,E2E829033,TX222704,9889.64,MNT,2017-03-18T23:56:20Z,Skiptube,5602223689001765,PL39 8562 4219 3705 0600 7334 5622,409,Nicola O'Tuohy,3573032268751447,COBAAEADXXX ,CXBSNS
